epoch,PSNR,loss,val_PSNR,val_loss
0,16.676086525878905,0.02325554585814476,18.422700516671846,0.014398195115905819
1,18.763107114868163,0.013348195095062255,19.18750015027595,0.012080894707504546
2,19.26813917907715,0.011876654210090638,19.607803649902344,0.010959221352681969
3,19.599177387695313,0.011005552603900433,19.81187315276175,0.010464959228129098
4,19.837062310791016,0.010421734448075294,20.153090344053325,0.009672001979567788
5,20.138348704833984,0.009718753212094308,20.13115820913604,0.009729492622568751
6,20.370925412597657,0.00921370191335678,20.395427387121952,0.009147409167930935
7,20.543027451782226,0.008858358466625214,20.71514829231031,0.008501692075620997
8,20.712484661865233,0.008515277423560619,20.894367354421906,0.008154299135009448
9,20.822911007080076,0.008299453667402267,20.769190333973278,0.008391380453425827
10,20.919558732910158,0.008118447139114141,20.9194566599528,0.008120703886855733
11,21.03026727661133,0.007915752134025096,21.04911031549627,0.007870654592459852
12,21.17251196472168,0.007657599871158599,21.337738312229966,0.00736186059191823
13,21.257844271850587,0.007510092379450798,21.23880728519324,0.007533807184434299
14,21.316810770874024,0.007407054206430912,21.331901594219786,0.007370549939347036
15,21.421864721679686,0.007230157135426998,21.464373820911753,0.007152484828098254
16,21.475161970214845,0.007143965092897415,21.612785290804776,0.006927847119443344
17,21.528913400268554,0.007053770548701287,21.671947532422614,0.006816994432134159
18,21.58334143676758,0.006969881154596806,21.56583367087624,0.006990055045620961
19,21.64161676086426,0.006874830773174763,21.644390760479553,0.0068646880820619335
20,21.714632409057618,0.00675797749131918,21.86307567018451,0.0065281598027231115
21,21.754343858032225,0.006696204926520586,21.753862244577117,0.006689157211080645
22,21.74889814880371,0.00670723685503006,21.65431690794049,0.006849030104437561
23,21.820737697753906,0.006595644697695971,22.00984237208511,0.006309743795092359
24,21.87553763366699,0.0065125013867020605,21.978469670613606,0.006352333366645105
25,21.917492788085937,0.006451845298707485,22.011847302985913,0.006307070530725248
26,21.934416735839843,0.006424218018352986,22.02466984835538,0.006290339526692123
27,21.948057407226564,0.006403756462633609,21.80424920284387,0.006621580516750162
28,21.95777272583008,0.0063900140826404096,21.97979213367809,0.006362741012690645
29,21.988011572265624,0.006347573877722025,21.95424111106179,0.006395688651298935
30,22.01748751159668,0.006303376822024584,22.11308069864909,0.006157507009126924
31,22.035638159179687,0.006278244749009609,21.925467335094105,0.006434252479424079
32,22.078351395874023,0.006215057017207146,22.08159176681981,0.006205070096096306
33,22.06682530090332,0.006232167874872684,22.190159861246745,0.006056623036662738
34,22.07118838684082,0.006226260027140379,22.00361315640536,0.006320819573646242
35,22.098135236816407,0.006188139185160399,22.24223152623032,0.005983184605385318
36,22.100820546875,0.006186488813310862,22.276917019468364,0.0059368356475324345
37,22.15498716430664,0.006107216579914093,22.24093035148852,0.005977957665242932
38,22.126240197753905,0.006148304992318153,22.061333812366833,0.006234685758298094
39,22.146043068847657,0.006120326238870621,22.33085239757191,0.005865269473217654
40,22.177666002197267,0.006077147026360035,22.260093432339755,0.005959708913596291
41,22.176071229858398,0.006077374565750361,22.172282134547377,0.006081722472427469
42,22.191918200073243,0.0060563984744250775,22.25875459613222,0.005961285897276619
43,22.21480420715332,0.006023674856871366,22.246593202533145,0.005978258948660258
44,22.235582788696288,0.005996005768626928,22.248790588378906,0.00597291410477324
45,22.225899596557618,0.0060088743019104,22.23838323650938,0.00598696355002396
46,22.270415977172853,0.005947093159258366,22.152983035463276,0.00610357857789054
47,22.269129774780275,0.00594968358784914,22.348232537471887,0.0058344197171655565
48,22.266523666381836,0.005951470849663019,22.312302253029564,0.005890715992586179
49,22.26887981750488,0.005948910060822964,22.134932484482274,0.006133454019824664
50,22.303934173583983,0.005898760568797588,22.45885324189157,0.005689206775277853
51,22.29145308288574,0.005917955866456032,21.982508431636926,0.006348431416307435
52,22.295181455688475,0.005914072192907334,22.176633388634883,0.006068930059219851
53,22.304736849365234,0.005899444181621074,22.311448505286016,0.005887024240624724
54,22.356106110229494,0.0058302099093794826,22.36663635253906,0.005812416582960974
55,22.348078996582032,0.005841388201266527,22.281116971102627,0.005928215963032209
56,22.35091497314453,0.00583749987706542,22.32051632967862,0.00587344692229773
57,22.34905999694824,0.005841705507934093,22.453411449085582,0.005695115713910623
58,22.38450834411621,0.005792552636265755,22.34098941224994,0.005845027177058386
59,22.382299727172853,0.005795753187537193,22.435802774140328,0.0057229798608882864
60,22.383541052856444,0.0057937535765767096,22.43660839427601,0.00572293657245058
61,22.414934446411134,0.005750530273318291,22.357975470803,0.005822416324958657
62,22.40114171142578,0.005769086450636387,22.39804146044182,0.0057688645719353
63,22.40744088378906,0.005763001007437706,22.485658407500296,0.005656976406321381
64,22.429571565551758,0.005731904458254576,22.55880014592951,0.005559437978786953
65,22.439859389648436,0.005720004512518645,22.492602125225645,0.005647372049702839
66,22.44850557373047,0.005708545959889889,22.401525599161783,0.005766841269126444
67,22.46899896484375,0.005680942226350308,22.507778091430666,0.0056245445160929
68,22.48824169128418,0.005655107285231352,22.522921450065844,0.005604699984983062
69,22.50699501464844,0.00563112689435482,22.47789178790468,0.0056614623015577145
70,22.490670848999024,0.00565172440379858,22.469288362445255,0.005680116543151212
71,22.517182446289063,0.005619416078329087,22.502531962539212,0.005638399019724492
72,22.518315147094725,0.00561579467177391,22.58714172363281,0.005525411583031669
73,22.49570128479004,0.005647224091142416,22.59789694583777,0.005507748132063584
74,22.529047716064454,0.005601214463710785,22.469074526700105,0.005674035782841119
75,22.540756279296875,0.005586552426218986,22.594204090002812,0.005521493043298974
76,22.53335488952637,0.0055973287230730055,22.52106770370946,0.005606265734655388
77,22.54680332092285,0.005580500689893961,22.486040506073923,0.005653808091513135
78,22.55488296081543,0.005570128074884414,22.551469289606267,0.005570877276248101
79,22.588303936767577,0.005525223099142313,22.662499838164358,0.005426455758737795
80,22.55681147644043,0.005568664088249207,22.649459788004556,0.005448607459212795
81,22.59853560913086,0.005513949557542801,22.646590012059068,0.005449617674969363
82,22.592172398071288,0.005521686821430921,22.452949609467478,0.005699140179450765
83,22.581731774902345,0.005534909514486789,22.720499269890063,0.005356514950593313
84,22.595810258178712,0.00551756879016757,22.595147242690576,0.005513270616982922
85,22.592099484863283,0.005523668189793825,22.632874175563003,0.005464461878732298
