epoch,PSNR,loss,val_PSNR,val_loss
0,18.161397837524415,6218.24051984375,19.580764647975112,6177.876126302083
1,20.279834017333986,6172.93004328125,20.58951140432647,6170.855857007576
2,21.058159528808595,6168.16883125,21.30283914970629,6166.7909611742425
3,21.784514916992187,6164.45244390625,21.721988923043916,6164.711714015151
4,22.11918444946289,6162.938411875,22.04567579096014,6163.24636422822
5,22.368741511230468,6161.894681875,22.62301222598914,6160.824333570075
6,22.62059733642578,6160.87956328125,22.89294178355824,6159.812488754735
7,22.821260610351562,6160.12250375,22.823807999582,6160.081050544508
8,23.004635856323244,6159.45708828125,23.090866093491062,6159.117275094697
9,23.09477980163574,6159.1453190625,22.413584120779326,6161.685824455492
10,23.2493434375,6158.6081784375,23.358600893887605,6158.209380326704
11,23.302768908691405,6158.4357340625,23.443865987604315,6157.928938210227
12,23.360668223876953,6158.25546734375,23.473238400545988,6157.856553030303
13,23.502331189575195,6157.79551421875,23.46309408014471,6157.885948153409
14,23.569144182128905,6157.58104046875,23.71496156172319,6157.090772964015
15,23.635903963012694,6157.3794053125,23.475529683430988,6157.834292732007
16,23.65370182800293,6157.3353159375,23.778071578054718,6156.908562973485
17,23.737816348876954,6157.07235546875,23.878584800489023,6156.609576822917
18,23.774907314453124,6156.9553828125,23.98720849239465,6156.308109611742
19,23.78820088989258,6156.92085984375,23.8809454276345,6156.601203835227
20,23.8681437298584,6156.680254375,23.823933001431552,6156.758400804924
21,23.896395667724608,6156.59783078125,24.04514929569129,6156.128159327652
22,23.96764373840332,6156.39650203125,23.556709132339016,6157.5998804450755
23,23.98380723022461,6156.3543096875,23.898840100837475,6156.565539772727
24,24.061408481445312,6156.13377015625,23.830411529541017,6156.761980942235
25,24.063409794311525,6156.13999546875,24.01958711797541,6156.207823153409
26,24.125839466552733,6155.9575325,24.29943377870502,6155.445046164773
27,24.188829975585936,6155.781125,24.396596212676076,6155.185631510417
28,24.228051813354494,6155.6784125,24.333041222312232,6155.346169507576
29,24.26104854248047,6155.5820703125,24.031546244765774,6156.174111032197
30,24.308060563964844,6155.46839359375,24.27186881787849,6155.51551373106
31,24.355986734008788,6155.3373175,24.448053937969785,6155.062147253788
32,24.38974054016113,6155.24506328125,24.53774909510757,6154.84318951231
33,24.408515512695313,6155.20481484375,24.430947795058742,6155.105384114583
34,24.474742122802734,6155.0271653125,24.28055866125858,6155.495559303978
35,24.462532139282228,6155.06729046875,24.285063428011807,6155.51951171875
36,24.549331176757814,6154.83615625,24.52215522997307,6154.8688156960225
37,24.557658500366212,6154.8230540625,24.57239344510165,6154.749622395833
38,24.600288579101562,6154.71182140625,24.37654682968602,6155.25349609375
39,24.590876509399415,6154.7406909375,24.63253567088734,6154.611671401515
40,24.62536700744629,6154.65912328125,24.537591501871745,6154.845127249053
41,24.674469411621093,6154.52597296875,24.758202496152936,6154.307034801136
42,24.711560704345704,6154.4324621875,24.748296198989404,6154.348956557765
43,24.736336271362305,6154.37437171875,24.73575889818596,6154.365392992424
44,24.775646021118163,6154.282048125,24.66182095151959,6154.543275923295
45,24.789150334472655,6154.25045046875,24.83915759462299,6154.123114346591
46,24.785878281860352,6154.2623990625,24.577211440115263,6154.7545969460225
47,24.85680995178223,6154.09068875,24.108747165564335,6155.9680551609845
48,24.782563395996092,6154.28250375,24.58966725436124,6154.724559067235
49,24.865229748535157,6154.074625625,24.80470012549198,6154.219945549243
50,24.90237688232422,6153.99010953125,24.841441731308446,6154.112740293561
51,24.940896063842775,6153.8919459375,24.948398837465227,6153.87320608428
52,24.923473520507812,6153.9391759375,24.97953307874275,6153.792870501894
53,24.963682987060547,6153.8387509375,24.750558443936434,6154.326225142046
54,24.9673920703125,6153.83729890625,24.81171471335671,6154.188929924242
55,25.000639619140625,6153.75797640625,24.872103944258257,6154.043197798295
56,25.004851474609374,6153.74542671875,25.01634103486032,6153.717573390151
57,25.0213266595459,6153.712085,24.52342907529889,6154.876990411932
58,25.050304654541016,6153.64381734375,24.991961198286578,6153.761159446023
59,25.040049934692384,6153.67767140625,24.972600377400717,6153.810759943181
60,25.061616051635742,6153.6193578125,24.974106204870974,6153.807286931818
61,25.029817731933594,6153.69704953125,24.838120440858784,6154.108914535985
62,25.079215227661134,6153.58600609375,24.6926844440807,6154.4865009469695
63,25.08766701660156,6153.569399375,24.96478195652817,6153.821477864583
64,25.127526452026366,6153.4716053125,24.745055403275924,6154.345864109849
65,25.134248595581056,6153.4605,25.063690613255357,6153.610310132576
66,25.118308423461915,6153.500864375,24.847394175673976,6154.124424715909
67,25.1240495513916,6153.48827125,24.633588501901336,6154.636535274622
68,25.11858574279785,6153.4944034375,24.985340495254054,6153.791642400568
69,25.1514848046875,6153.42492546875,24.72505037018747,6154.386434067234
70,25.18790218322754,6153.34151359375,24.999959030151366,6153.756656605114
71,25.187884216308593,6153.342601875,24.9609837734338,6153.834114583334
72,25.209731364746094,6153.2894353125,25.188970995816316,6153.341268939394
73,25.20762953552246,6153.29861171875,25.066150223703094,6153.597676373106
74,25.19187746459961,6153.3338903125,24.942883488048206,6153.883575994319
75,25.1838904095459,6153.35424484375,25.018754110625295,6153.712828480114
76,25.21708979370117,6153.2812046875,25.220229623967953,6153.264359611742
77,25.202597665405275,6153.31377625,24.92268181771943,6153.9443607954545
78,25.21092316772461,6153.2965840625,24.974603576660158,6153.819234138257
79,25.236706571044923,6153.2409609375,24.908272644967745,6153.952035984848
80,25.241894180908204,6153.22254109375,25.11221968679717,6153.505099431818
81,25.182420744628907,6153.35507078125,25.121429380937055,6153.487475142046
82,25.229462349243164,6153.253275,25.048376437100497,6153.632600023674
83,25.23007474243164,6153.25555125,24.60173539132783,6154.6998703835225
84,25.259969302978515,6153.18567328125,25.310376841227214,6153.075028409091
85,25.251297465209962,6153.2085628125,25.13609341476903,6153.445555160984
86,25.2334589654541,6153.253335625,24.29475452307499,6155.49785748106
87,25.25782718688965,6153.19412046875,24.964642414902197,6153.837528409091
88,25.262126419067382,6153.18862515625,24.755611327200224,6154.331713423296
89,25.268099970703126,6153.1711059375,25.087633269338898,6153.569102154356
90,25.276839672851562,6153.15177859375,24.96737730546431,6153.8424283854165
91,25.271779803466796,6153.1653028125,24.791457655935577,6154.253143347538
92,25.263853856201173,6153.185495,25.055461504387132,6153.6253154592805
93,25.284715834960938,6153.14067,25.322932249127014,6153.07196673769
94,25.300581436157227,6153.10376171875,25.007383503769383,6153.760427320076
95,25.27213570739746,6153.16364078125,24.963346636223072,6153.849744910038
96,25.257245049438477,6153.19686234375,24.6999792619185,6154.477576941288
97,25.312114716186525,6153.07754453125,24.757013401840673,6154.304695785985
98,25.288798798217773,6153.1301875,25.005910989009973,6153.755994910038
99,25.290765615234374,6153.123455,24.668289600719106,6154.556028053978
100,25.240420346679688,6153.235890625,25.202363623416787,6153.325227272728
101,25.331246514892577,6153.039380625,24.880423045302884,6154.0383422111745
102,25.344042737426758,6153.00827421875,24.896940700646603,6154.006822324811
103,25.3298659967041,6153.0385403125,25.104209657148882,6153.525007102273
104,25.344198368530275,6153.0094371875,25.373516256159004,6152.957476917613
