epoch,PSNR,loss,val_PSNR,val_loss
0,21.49147798828125,0.007117063165307045,21.510296526822177,0.007079993895057476
1,21.49668612792969,0.007106546358317136,21.467435041485412,0.007153419515851772
2,21.48804942504883,0.00712102278470993,21.49287842028069,0.007106316638263789
3,21.491692454833984,0.007114681581556797,21.474938416914508,0.007136213403533805
4,21.48692699157715,0.007124137579202652,21.499959645126804,0.007101345496308623
5,21.487077578125,0.0071256470462679865,21.480009277806136,0.007124889201738618
6,21.483238036499024,0.007129431475102902,21.504557393391927,0.007089077557126681
7,21.488499608154296,0.007121560515463352,21.535123533769088,0.007036922393423138
8,21.50038484802246,0.0071000815480947495,21.49663892572576,0.0071062344752929425
9,21.49038657470703,0.007115897185206413,21.47256745078347,0.007143596725143266
10,21.493626497802733,0.0071116568478941915,21.47286166335597,0.0071449216116558426
11,21.49109601196289,0.007115547624230385,21.499581229469992,0.0070991176998976505
12,21.488546431884764,0.007121135592460632,21.529119313557942,0.007044991555087494
13,21.495966130371094,0.007111116927862167,21.402020291415127,0.007258329690631592
14,21.491707521972657,0.007116340661048889,21.546502523711233,0.007014112627754609
15,21.501369108276368,0.0070981167025864125,21.525678798791134,0.007060355588116429
16,21.491721829223632,0.007113342397212982,21.512409041433624,0.007077379327718959
17,21.48604365661621,0.007125368550419808,21.54738082885742,0.007022573223732637
18,21.494372684936522,0.007111702229082585,21.55524486426151,0.007003670619292693
19,21.496847836914064,0.007109839439839125,21.448869432391543,0.007176914009068049
20,21.48311159423828,0.007129391191601753,21.45058446479566,0.007176880358972333
21,21.482069216918944,0.007130193941295147,21.48035627191717,0.007129892814114238
22,21.48700450073242,0.007123180364966393,21.48523381551107,0.007123753488289588
23,21.505382333374023,0.007093048138916492,21.53273387330951,0.007047779437041644
24,21.507409176635743,0.007090875862240792,21.518969865278763,0.007062595208937472
25,21.49637666015625,0.007109044412374497,21.50120852846088,0.007094938347511219
26,21.494935899658202,0.007111314683109522,21.5384084666859,0.007029937178912488
27,21.501900602416992,0.007099674712717533,21.404294336492367,0.007257199976028818
28,21.490695745239258,0.007116092814505101,21.454431360418145,0.007174609186071338
29,21.49005020263672,0.007120489842444658,21.512374535762902,0.00707659618533922
30,21.509133632202147,0.0070867025673389435,21.50772351582845,0.007088066158308225
31,21.480826796264648,0.007134029955565929,21.519237185391514,0.007062616131522439
32,21.502237636108397,0.007096477543413639,21.48635003754587,0.0071278503322691625
33,21.502144349365235,0.007097519035935402,21.481048694957387,0.007134892276742241
34,21.482566508789063,0.007132113615870476,21.538702064282965,0.007033596485853195
35,21.50790450317383,0.007089216914474964,21.477235495827415,0.007135412983709213
36,21.48868205444336,0.007120598786771297,21.515986113114792,0.0070674898672961825
37,21.48508706970215,0.007128569588959217,21.480345942179362,0.007135535584706249
38,21.488277963256834,0.007120478335916996,21.49853413437352,0.007104566990200317
39,21.480435197143553,0.007136214041113854,21.473838815400093,0.007139377845169017
40,21.49138902648926,0.007119050409048796,21.443059768676758,0.007197437139623093
41,21.500418004760743,0.007100781504511833,21.449066723910246,0.007185675834841801
42,21.49169067626953,0.007115943887233734,21.512752257838393,0.007076973637396639
43,21.49679470214844,0.0071074721202254295,21.464904267282197,0.0071602958745577115
44,21.494241695556642,0.007114490278214217,21.447267446806936,0.007187728034050176
45,21.47843079772949,0.007136759095340967,21.517433936379174,0.007073928696865385
46,21.494875887451173,0.007109403310418129,21.513193782459606,0.00708053834510572
47,21.492586958618165,0.007116061663925648,21.49825920798562,0.007103409197633014
48,21.48705194885254,0.007121996607780456,21.503273176713424,0.007094065260254976
49,21.486806716308593,0.007124545795917511,21.495344864816378,0.007111664125413606
50,21.49385268676758,0.007109892072379589,21.447870608243075,0.0071828417863809705
51,21.49141921447754,0.007117355444431305,21.46518108021129,0.007152866714380004
52,21.482872095947265,0.007130682845115662,21.44664996060458,0.007182569035300703
53,21.4940056439209,0.007111526111662388,21.506257127704043,0.0070900392950032694
54,21.497546372680663,0.007108200994133949,21.50746533942945,0.007086475458786343
55,21.48554645324707,0.007125716873407364,21.451223230072948,0.007181916596988837
56,21.490517274780274,0.007116302728056908,21.472314571033824,0.007140233229394212
57,21.48854684753418,0.0071213884970545765,21.55181720155658,0.007009263750955914
58,21.5015958795166,0.007099230826497078,21.467440849073004,0.007150662618717461
59,21.500021649780273,0.0070996513828635215,21.441328346946023,0.007190414864118352
60,21.496934840087892,0.007106970314085484,21.499217635646012,0.007098386495402365
61,21.480791530761717,0.007131381072103977,21.4533011488481,0.007177477210308566
62,21.500752074584963,0.007096643344163895,21.41249701991226,0.00724454494814078
63,21.486615567016603,0.007125754082202912,21.429242694739138,0.007214719253507527
64,21.497141502685547,0.007105419762730598,21.46777803363222,0.007157481558846705
65,21.483310787353517,0.007127614227682352,21.501668987852156,0.007090604451456756
66,21.484164208984375,0.007131363438367844,21.54987055229418,0.00702055173220508
